ANNEE;NOMENCLATURE;CLE;STATUT;REALISE TOTAL;FONCTION;FONCTION_PARENT;CODE_AXE_ANALYTIQUE_PROFONDEUR_1;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_1;CODE_AXE_ANALYTIQUE_PROFONDEUR_2;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_2;CODE_AXE_ANALYTIQUE_PROFONDEUR_3;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_3;CODE_AXE_ANALYTIQUE_PROFONDEUR_4;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_4;CODE_AXE_ANALYTIQUE_PROFONDEUR_5;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_5
2022.0;M14;DRF/11.0/60623.;CA;183,64;331.0;331.0;0112.; JEUNESSE;CLSH-maternelle.; CLSH maternelle;;;;;;
2022.0;M14;DRF/11.0/60623.;CA;722,3;331.0;331.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/60623.;CA;111,6;331.0;331.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/11.0/60623.;CA;62,95;338.0;338.0;0112.; JEUNESSE;CLAS.; Contrat Local Aménagement Scolaires;;;;;;
2022.0;M14;DRF/11.0/60623.;CA;323,77;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60623.;CA;3575,66;4214.0;4214.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/11.0/60623.;CA;773,34;4221.0;4221.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/11.0/60624.;CA;1371;322.0;322.0;0116.; SPORT;ST.; BERGERIES Terrain les Bergeries ;;;;;;
2022.0;M14;DRF/11.0/60624.;CA;822,6;322.0;322.0;0116.; SPORT;ST.; D MARTIN Stade Daniel MARTIN;;;;;;
2022.0;M14;DRF/11.0/60624.;CA;1096,8;322.0;322.0;0116.; SPORT;ST.; GUILLY Stade François GUILLUY;;;;;;
2022.0;M14;DRF/11.0/60624.;CA;685,5;322.0;322.0;0116.; SPORT;TER.; ASSOCIAT Terrains des associations (Bergeries);;;;;;
2022.0;M14;DRF/11.0/60624.;CA;97;511.0;511.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60624.;CA;585,01;80.0;80.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;628,8;20.0;20.0;01.; MAIRIE BUDGET PRINCIPAL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;314,87;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;92,64;20.0;20.0;0102.; EDUCATION;ESPACE.; PLURIVALENT J MOULIN Espace plurivalent Jean Moulin;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;92,64;20.0;20.0;0102.; EDUCATION;ESPACE.; PLURIVALENT ROMBLY Espace plurivalent Rombly;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;7736,42;20.0;20.0;0102.; EDUCATION;INSPECTION.; EDUCATION Inspection education nationale;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4,38;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4063,55;20.0;20.0;0103.; BATIMENTS COMMUNAUX;BAT.; GEND Bât. Gendarmerie;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;13032,81;20.0;20.0;0103.; BATIMENTS COMMUNAUX;MAIRIE.; Mairie;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;353,2;20.0;20.0;0103.; BATIMENTS COMMUNAUX;MPE.; Maison petite enfance;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;258,5;20.0;20.0;0103.; BATIMENTS COMMUNAUX;NOEL.; NOEL;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1853,17;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1592,11;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1216,93;20.0;20.0;01061.; POLE CADRE DE VIE ;COEUR.; Coeur de Ville;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;583,26;20.0;20.0;01061.; POLE CADRE DE VIE ;Sinistres.; Sinistres;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;57,6;20.0;20.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3587,93;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3124,19;20.0;20.0;0115.; PROTOCOLE;MAIRIE.; Mairie;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1390,78;20.0;20.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;190,2;20.0;20.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;146,38;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;200,07;20.0;20.0;0122.; REPROGRAPHIE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;778,04;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1617,25;22.0;22.0;0119.; COMMUNICATION;LETTRAGE.; Service Lettrage;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;261,19;22.0;22.0;0119.; COMMUNICATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;88,48;23.0;23.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3207,07;23.0;23.0;01062.; LOGISTIQUE ;NOEL.; NOEL;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;792,8;23.0;23.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-36;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;882,47;25.0;25.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;349,28;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;777,82;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4102,59;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4163,03;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;5,52;211.0;211.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4173,62;212.0;212.0;0102.; EDUCATION;PRMACE.; Primaire Jean Macé;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2089,69;212.0;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;742,52;212.0;212.0;0102.; EDUCATION;PRROMBLY.; Primaire Rombly;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;290,98;212.0;212.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;427,54;281.0;281.0;0102.; EDUCATION;PetitDéj.; Petit Déjeuner;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;247,48;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;63,5;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;290;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2229,79;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;65,16;311.0;311.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;941,97;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1099,69;311.0;311.0;0110.; EVENEMENTIEL;MANIFESTATIONS.; Manifestations ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;711,38;311.0;311.0;0110.; EVENEMENTIEL;QUARTIERS.; LIBRES Quartiers Libres;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;690,65;311.0;311.0;0110.; EVENEMENTIEL;ROCK.; EN STOCK ROCK EN STOCK;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1158,99;311.0;311.0;0110.; EVENEMENTIEL;VICTOR.; HUGO Victor Hugo ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2079,99;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1317,39;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;542,14;314.0;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;141,41;314.0;314.0;0114.; MUSEE QUENTOVIC;GEORGES.; V Commémoration du Roi Georges V;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1803,31;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;62,64;321.0;321.0;0116.; SPORT;SALLE.; CAR Salle des carrières ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;708,66;321.0;321.0;0116.; SPORT;SALLE.; FLESSEL Salle Laura FLESSEL;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;761,61;321.0;321.0;0116.; SPORT;SALLE.; OYATS Salle des Oyats;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;581,66;322.0;322.0;0116.; SPORT;BOULODROME.; Boulodrome pétanque;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3858,3;322.0;322.0;0116.; SPORT;ST.; BERGERIES Terrain les Bergeries ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2551,82;322.0;322.0;0116.; SPORT;ST.; D MARTIN Stade Daniel MARTIN;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3980,77;322.0;322.0;0116.; SPORT;ST.; GUILLY Stade François GUILLUY;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4068,53;322.0;322.0;0116.; SPORT;TER.; ASSOCIAT Terrains des associations (Bergeries);;;;;;
2022.0;M14;DRF/11.0/60628.;CA;845,78;322.0;322.0;0116.; SPORT;TER.; SYNT Terrain synthétique M.Guervile ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;786,24;322.0;322.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;361,2;325.0;325.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;328,46;325.0;325.0;0112.; JEUNESSE;CYB.; Point Cyb;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;384,59;325.0;325.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;90,62;325.0;325.0;0112.; JEUNESSE;PUMPTRACK.; Pumptrack;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;441,63;325.0;325.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-44,8;325.0;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1931,49;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;382,31;325.0;325.0;01161.; CNC;AIRE.; C Aire de carénage;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1297,56;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-173,39;33.0;33.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;691,84;331.0;331.0;0112.; JEUNESSE;CLSH-Elementaires.; CLSH Elementaires ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;48,27;331.0;331.0;0112.; JEUNESSE;CLSH-maternelle.; CLSH maternelle;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1469,27;331.0;331.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-184,84;331.0;331.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1679,18;338.0;338.0;01061.; POLE CADRE DE VIE ;AIRES.; DE JEUX Aires de jeux;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;38,76;338.0;338.0;01061.; POLE CADRE DE VIE ;CITY.; City stade (Carrefour);;;;;;
2022.0;M14;DRF/11.0/60628.;CA;656,5;338.0;338.0;0112.; JEUNESSE;CLAS.; Contrat Local Aménagement Scolaires;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;184,8;338.0;338.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;310,68;338.0;338.0;0112.; JEUNESSE;Médiateurs.; Médiateurs;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;519;338.0;338.0;0112.; JEUNESSE;PROJET.; JEUNESSE Projet jeunesse;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;574,39;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;838,99;412.0;412.0;0125.; PREVENTION ;COVID.; Covid;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4109,9;4214.0;4214.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2131,58;4221.0;4221.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-1567,13;510.0;510.0;LOGISTIQUE.; LOGISTIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-4966,18;510.0;510.0;PB.; POLE PATRIMOINE BATI;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;136,57;510.0;510.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;246;510.0;510.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;57,6;510.0;510.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;609,04;510.0;510.0;01062.; LOGISTIQUE ;CHAUDRONNERIE.; Service Chaudronnerie ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;31183,64;510.0;510.0;01062.; LOGISTIQUE ;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;223,3;510.0;510.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-441,06;511.0;511.0;EV.; SERVICE ESPACES VERTS;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;-198,91;511.0;511.0;EV/CDV.; POLE ESPACES VERTS/CADRE DE VIE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3873,12;511.0;511.0;01061.; POLE CADRE DE VIE ;COEUR.; Coeur de Ville;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2109,76;511.0;511.0;01061.; POLE CADRE DE VIE ;FORET.; Service Forêt;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;30;511.0;511.0;01061.; POLE CADRE DE VIE ;NOEL.; NOEL;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;14537,08;511.0;511.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;964,21;511.0;511.0;01062.; LOGISTIQUE ;VL.; Véhicules Légers ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;8058,51;511.0;511.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2362,78;512.0;512.0;01061.; POLE CADRE DE VIE ;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;210,59;512.0;512.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;830,26;513.0;513.0;01061.; POLE CADRE DE VIE ;CHAUDRONNERIE.; Service Chaudronnerie ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;994,03;518.0;518.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;76,32;59.0;59.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2087,87;7222.0;7222.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;3504;7222.0;7222.0;01062.; LOGISTIQUE ;BALAYEUSE.; Balayeuse;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;216,66;7222.0;7222.0;01062.; LOGISTIQUE ;VL.; Véhicules Légers ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;4256,09;7222.0;7222.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;1048,84;80.0;80.0;01062.; LOGISTIQUE ;PL.; Poids Lourds;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;16890,94;80.0;80.0;01062.; LOGISTIQUE ;VL.; Véhicules Légers ;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;7909,38;80.0;80.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;223,2;81.0;81.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;797,89;845.0;845.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;537,49;847.0;847.0;01061.; POLE CADRE DE VIE ;SIGNALISATION.; Service Signalisation;;;;;;
2022.0;M14;DRF/11.0/60628.;CA;2121,42;847.0;847.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60631.;CA;12451,2;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60631.;CA;39238,63;20.0;20.0;0123.; PROD ENT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60631.;CA;998,67;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60631.;CA;271,51;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60631.;CA;1584,17;412.0;412.0;0125.; PREVENTION ;COVID.; Covid;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;6486,08;20.0;20.0;0103.; BATIMENTS COMMUNAUX;MAIRIE.; Mairie;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;750,07;20.0;20.0;0103.; BATIMENTS COMMUNAUX;MPE.; Maison petite enfance;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;63,6;20.0;20.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;591,44;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;446,88;20.0;20.0;0115.; PROTOCOLE;ELECTIONS.; Elections ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;552,97;20.0;20.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;3062,5;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;680,56;22.0;22.0;01062.; LOGISTIQUE ;LETTRAGE.; Service Lettrage;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;801,04;22.0;22.0;0119.; COMMUNICATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;-157,2;23.0;23.0;0119.; COMMUNICATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;522,54;25.0;25.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;254,7;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;-51,78;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;203,78;311.0;311.0;0110.; EVENEMENTIEL;MANIFESTATIONS.; Manifestations ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;416,64;311.0;311.0;0110.; EVENEMENTIEL;VICTOR.; HUGO Victor Hugo ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;373,6;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;2330,32;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;142,64;321.0;321.0;0116.; SPORT;SALLE.; OYATS Salle des Oyats;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;441,77;322.0;322.0;0116.; SPORT;TER.; SYNT Terrain synthétique M.Guervile ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;900;322.0;322.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;742,43;325.0;325.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;41,18;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;1216,95;325.0;325.0;01161.; CNC;AIRE.; C Aire de carénage;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;1210,9;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;-63,6;33.0;33.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;489,08;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;57,6;412.0;412.0;01062.; LOGISTIQUE ;EPI.; Equipements de Protection Individuel;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;-876,59;510.0;510.0;PB.; POLE PATRIMOINE BATI;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;194,57;510.0;510.0;01062.; LOGISTIQUE ;COUVERTURE.; Service Couverture;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;193,34;510.0;510.0;01062.; LOGISTIQUE ;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;232,35;510.0;510.0;01062.; LOGISTIQUE ;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;1316,46;510.0;510.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;570,63;511.0;511.0;01061.; POLE CADRE DE VIE ;EV.; Esp. verts;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;438;511.0;511.0;01061.; POLE CADRE DE VIE ;FORET.; Service Forêt;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;1772,56;511.0;511.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;76,54;512.0;512.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;1093,44;7222.0;7222.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;1772,13;80.0;80.0;01062.; LOGISTIQUE ;VL.; Véhicules Légers ;;;;;;
2022.0;M14;DRF/11.0/60632.;CA;282,17;80.0;80.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;33,42;20.0;20.0;01061.; POLE CADRE DE VIE ;Sinistres.; Sinistres;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;40;322.0;322.0;0116.; SPORT;COMPLEXE.; BIGOT Complexe Jean Bigot;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;721,68;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;-600;510.0;510.0;VRD.; VRD;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;395,76;512.0;512.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;417,6;518.0;518.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;-68,4;845.0;845.0;VRD.; VRD;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;1416,18;845.0;845.0;01061.; POLE CADRE DE VIE ;VICTOR.; HUGO Victor Hugo ;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;12147,3;845.0;845.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;-948;847.0;847.0;VRD.; VRD;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;10071,51;847.0;847.0;01061.; POLE CADRE DE VIE ;SIGNALISATION.; Service Signalisation;;;;;;
2022.0;M14;DRF/11.0/60633.;CA;1785,6;847.0;847.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
